no	file name	file number	answer	result_1(0%)	result_2(random)	replace	insert	delete
813	821195001513638	5	八九七八	八九七八	八			
814	821195001513638	6	六一零一	六一零一	六一零一			
815	821195001513638	7	六一零一	六一零一	是			
816	821195001513638	8	是再麻煩您了	是再麻煩您了	是您了			
817	821195001513638	9	嗯好謝謝	嗯好謝謝	嗯好謝			
818	821195001513638	10	是感謝您的來電再見	是感謝您的來電再見	是單線再見			
819	821195001513638	11	byebye	byebye	不會不會			
820	821195001513323	1	不好意思分機都忙線中您再線上稍等不要掛斷謝謝	不好意思分機都忙線中您再線上稍等不要掛斷謝謝	不好意思分機都忙線中您再線上稍等不斷謝謝			
821	821195001443829	1	二訊交控你好	二訊交控你好	二訊交控你好			
822	821195001443829	2	呃早安您好打擾這邊用路人服務中心	呃銷案您好打擾這邊用路人服務中心	呃銷案您好打擾證路人服務中心			
823	821195001443829	3	呃請問長官這個台十四甲他目前是預估十二點就可以搶通了嗎	呃請問長官這個台十四甲他目前是預估十二點就可以搶通了嗎	呃請問長官這個台十四甲他目前十一點就可以搶通了嗎			
824	821195001443829	4	呃還因為下雨的關係所以還沒有辦法確定嗎	呃還因為下雨的關係所以還沒有辦法確定嗎	呃還印的關係所以還沒一定嘛啊因為下雨的關係所以還沒有辦法確定嗎			
825	821195001443829	5	在台八的路上了	在台八的路上了	在台八的路上了吧的路上了			
826	821195001443829	6	喔我會先建議改道嗎如果剛好在這一個中午的這個時段還是說	喔我會先建議改道嗎如果剛好在這一個中午的這個時段還是說	喔我會先建議改道嗎如果剛好在這一個中午的這個時段還是說			
827	821195001443829	7	但是因為那邊也沒有什麼改道的路線	但是因為那邊也沒有什麼改道的路線	但是因為那邊也沒有什麼到的鹿			
828	821195001443829	8	對還在評估當中	對還在評估當中	對還在評估當中			
829	821195001443829	9	還在評估嗯那那我再跟民眾說明一下好了	還在評估嗯那那我再跟民眾說明一下好了	還在評估嗯那種說明一下			
830	821195001443829	10	嗯好那個埔裡工務段的電話呃是零四九	嗯好那個埔裡工務段的電話呃是零四九	嗯好那個埔裡工務段的一零四九			
831	821195001443829	11	呃零四九	二零四九	零四九二零四九			
832	821195001443829	12	二九八二	二九八二	嘿對			
833	821195001443829	13	二九八二	唉九八二	唉九二			
834	821195001443829	14	零六六零四九二九八二零六六	零六六零四九二九八二零六六	零四九二九八二零六六			
835	821195001443829	15	呃好那我趕快跟民眾說明	呃好那我趕快跟民眾說明	呃好那我趕快跟民眾說明			
836	821195001443829	16	長官謝謝	長官謝謝	長官			
837	821195001546480	1	對基本上是這樣	對基本上是這樣	對基本上是這一本上是這樣			
838	821195001546480	2	所以十二號那天一定要來	所以十二號那天一定要來	號那天一定要			
839	821195001546480	3	嘿麻煩您了	嘿麻煩您了	麻煩您了			
840	821195001543832	1	喂台北市區監理所您好	喂台北市區監理所您好	喂台北市區監理所您好台北市區監理所您好			
841	821195001543832	2	你好吼是這樣我想更換我的那個牌照稅跟燃料稅的帳單的寄送地址	你好吼是這樣我想更換我的那個牌照稅跟燃料稅的帳單的寄送地址	你好吼是這樣我想的那個牌照稅跟燃料稅的帳單的寄送地址			
842	821195001543832	3	是您貴姓	是您貴姓	是您貴姓貴姓			
843	821195001543832	4	對我姓黃	對我姓黃	對			
844	821195001543832	5	黃小姐黃先生這個要另外填表格您有傳真機嗎	黃小姐黃先生這個要另外填表格您有傳真機嗎	黃小姐黃先生這個要另外填表格您證及嗎			
845	821195001543832	6	喔我沒有傳真機耶	喔我沒有傳真機耶	喔有傳真機耶沒有傳真機耶			
846	821195001543832	7	那您要到現場來辦嗎	那您要到現場來辦嗎	那您常來辦嗎			
847	821195001543832	8	要到現場是不是嘿是或用傳真也可以是不是	要到現場是不是嘿是或用傳真也可以是不是	要到顯示嘿是或用傳真也可以是不是			
848	821195001543832	9	喔OKOK	喔OKOK	嘿			
849	821195001543832	10	您是個人的車嘛吼	您是個人的車嘛吼	您是個人的車嗎本人的邱			
850	821195001543832	11	唉啊那你會寄一封還是兩封	唉啊那你會寄一封還是兩封	唉啊一封封			
851	821195001513052	1	公路總局用路人服務中心您好敝姓吳很高興為您服務	公路總局用路人服務中心您好敝姓吳很高興為您服務	公路總局用路人服務中心你好敝姓吳很高興為您服務			
852	821195001513052	2	是要問罰單哪方面的問題	是要問罰單哪方面的問題	是要問罰單哪方面問題			
853	821195001513052	3	我先請教小姐貴姓怎麼稱呼	我先請教小姐貴姓怎麼稱呼	我先請教小姐貴姓怎麼稱呼			
854	821195001513052	4	沒有是我朋友他倒車可是因為那件事情是對方的錯	沒有是我朋友他倒車可是因為那件事情是對方的錯	沒有是要車可是件事情是對方的錯			
855	821195001513052	5	嘖那個罰單有在手邊上嗎	嘖那個罰單有在手邊上嗎	嘖那個罰單有在省那個罰單有在手邊上嗎罰單有在手邊上嗎那個罰單有在手邊上嗎			
856	821195001513052	6	呃我是從網路上面看的	呃我是從網路上面看的	呃汽車從網路上面在			
857	821195001513052	7	他車子是登記在什麼縣縣市地區	他車子是登記在什麼縣縣市地區	他車子是在什麼縣縣市車子是登記在什麼縣縣市地區			
858	821195001513052	8	車子是等一下啊那他地區是新北市嗯車子車主的車子登記在新北市	車子是等一下啊那他地區是新北市嗯車子車主的車子登記在新北市	車子是等一下啊那他地區是新北市車主的車在新北市			
859	821195001513052	9	那這個建議您這邊可以洽詢那個新北市政府交通事件裁決處詢問	那這個建議您這邊可以洽詢那個新北市政府交通事件裁決處詢問	那這個建議您這邊可以洽詢那個新北市政府交通事件裁決處詢問帶建議您這邊可以洽詢那個新北市政府交通事件裁決處詢問			
860	821195001513052	10	喔好好好	喔好好好	喔好好好好好好			
861	821195001513052	11	因為他這張罰單的主管機關是新北市政府交通事件裁決處	因為他這張罰單的主管機關是新北市政府交通事件裁決處	因為他單的主管機關是新北市政府交通事件裁決處一他這張罰單的主管機關是新北市政府交通事件裁決處			
862	821195001513052	12	喔好好那	喔好好那	好那			
863	821195001513052	13	有有有需要提供您電話嗎	有有有需要提供您電話嗎	有有有需要提供您點			
864	821195001513052	14	麻麻煩您電話是零二	麻麻煩您電話是零二	麻煩您電話是零麻煩您電話是零二			
865	821195001513052	15	等我一下喔零二	等我一下喔零二	等我一下喔零二			
866	821195001513052	16	嘿八九七八	嘿八九七八	二七八			
867	821195001513052	17	八九七八	八九七八	八九七八九七八一八八九七八			
868	821195001513052	18	六一零一	六一零一	六一零一			
869	821195001513052	19	六一零一	六一零一	六一零一一零一			
870	821195001513052	20	好那那這樣就可以了嘛	好那那這樣就可以了嗎	好那那這樣就可以了嗎			
871	821195001513052	21	好謝謝您了謝謝	好謝謝您了謝謝	是了謝謝			
872	821195001513055	1	公路總局用人服務中心敝姓常很高興為您服務	公路總局用人服務中心敝姓常很高興為您服務	公路總局用人敝姓常很高興為您服務			
873	821195001513055	2	小姐午安不好意思我想請問一下	小姐午安不好意思我想請問一下	小姐午安不好意思一下			
874	821195001513055	3	嗯因為我有一個燃料稅昨天最後一天我忘了繳剛剛想起來了	嗯因為我有一個燃料稅昨天最後一天我忘了繳剛剛想起來了	嗯因為我有一個燃料稅昨天最後一天了繳剛剛詳細			
875	821195001513055	4	那我要用信用卡繳該怎麼樣繳	那我要用信用卡繳該怎麼樣繳	那我要帶怎麼樣繳			
876	821195001513055	5	信用卡的話可以小姐怎麼稱呼您	信用卡的話可以小姐怎麼稱呼您	信用卡的話可以小姐怎麼稱呼您的話可以小姐怎麼稱呼您的話可以小姐怎麼稱呼您的話可以小姐怎麼稱呼您			
877	821195001513055	6	敝姓申申請的申	敝姓申申請的盛	敝姓申申請的身份證			
878	821195001513055	7	對可以申小姐可以上我們的監理服務網	對可以申小姐可以上我們的監理服務網	對可以申小姐可以上我們的監理服務網			
879	821195001513055	8	監理服務網	監理服務網	監理服務監理服務網			
880	821195001513055	9	等一下吼我該等一下就是打就是我們監理站的監理服務網嗎	等一下吼我該等一下就是打就是我們監理站的監理服務網嗎	等一下吼我該等一下就是打就是我們監理站的監理服務網			
881	821195001513055	10	不好意思喔您方不方便給我跟著你一下	不好意思喔您方不方便給我跟著你一下	不好意思喔您方便等一下			
882	821195001513055	11	好沒問題您現在電腦在手邊嗎	好沒問題您現在電腦在手邊嗎	好沒問題您現在電腦在省			
883	821195001513055	12	好監理服務網您進入網頁	好監理服務網您進入網頁	好監理服務網頁			
884	821195001513055	13	等一下吼嗯	等一下吼嗯	等一下吼嗯			
885	821195001513055	14	監理服務網的首頁	監理服務網的首頁	監理首頁			
886	821195001513055	15	是然後您點汽機車	是然後您點汽機車	時候您汽機車然後您點汽機車			
887	821195001513055	16	然後輸入您是公司還是個人	然後輸入您是公司還是個人	然後輸入您是還是個人			
888	821195001513055	17	個人身份證加是出生年月日	個人身份證加是出生年月日	個人身份證加是出生年月日份證加是出生年月日			
889	821195001513055	18	就按照他這樣子就可以	就按照他這樣子就可以	就要他這樣子就可以			
890	821195001513055	19	好那我先來試不行了在打電話請教比較不會浪費時間	好那我先來試不行了再打電話請教比較不會浪費時間	好那是不行了再打電話請教比較不會浪費時間			
891	821195001513055	20	好謝謝您的來電再見	好謝謝您的來電再見	好您的來電再見			
892	821195001513056	1	台北市區監理所您好敝姓陳很高興為您服務	台北市區監理所您好敝姓陳很高興為您服務	台北市區監理所您好敝姓陳很高興服務			
893	821195001513056	2	小姐你我想請問一下因為我前天有去辦那個報廢機車的手續但是	小姐您我想請問一下因為我前天有去辦那個報廢機車的手續但是	小姐您我想請問一下因為我前天有那個機車的手續但是			
894	821195001513056	3	是先請教先生貴姓怎麼稱呼	是先請教先生貴姓怎麼稱呼	是先請教先生貴姓			
895	821195001513056	4	雙人雙人徐	雙人雙人徐	雙人雙人			
896	821195001513056	5	OK好謝謝您	OK好謝謝您	OK好謝謝			
897	821195001513056	6	是麻煩您囉謝謝您的來電再見	是麻煩您囉謝謝您的來電再見	是您囉謝謝您的來電再見			
898	821195001546487	1	公路總局用路人服務中心您好敝姓傅很高興為您服務	公路總局用路人服務中心您好敝姓傅很高興為您服務	公路總局用路人服務中心您好敝姓傅很高興為您服務嗯總局用路人服務中心您好敝姓傅很高興為您服務			
899	821195001546487	2	唉喂您好	唉喂您好	您好			
900	821195001546487	3	我想跟你請教一件事情	我想跟你請教一件事情	我想請一件事情			
901	821195001546487	4	那個東山路啊台中的東山路	那個東山路啊台中的東山路	那個三種的東山路			
902	821195001546487	5	北屯區的東山路	北屯區的東山路	北屯區的東山路分局的東山路			
903	821195001546487	6	台中北這路怎麼了嗎	台中北這路怎麼了嗎	台中北這路政			
904	821195001546487	7	沒有那個如果說假日的話砂石車有禁止嗎	沒有那個如果說假日的話砂石車有禁止嗎	那如果說假日的話砂石車是嗎			
905	821195001546487	8	台中北屯區的東山路東是對東西的東嗎還是	台中北屯區的東山路東是對東西的東嗎還是	台中北屯區的東山路東是對東西的東			
906	821195001546487	9	東山路您先稍等一下喔好我確認一下	東山路您先稍等一下喔好我確認一下	東山路您先稍等一下喔好我確認一下東山路您先稍等一下喔好我確認一下			
907	821195001546487	10	您說假日的時候有沒有禁行砂石車是不是	您說假日的時候有沒有禁行砂石車是不是	您說家的時候有沒有禁行砂石車是不是			
908	821195001546487	11	您先稍等一下喔這個部分我確認一下請問先生您貴姓	您先稍等一下喔這個部分我確認一下請問先生您貴姓	您先稍等一下部分我確認一下溫先生您貴姓			
909	821195001546487	12	陳先生您好嘿麻煩您先稍等一下喔謝謝您	陳先生您好嘿麻煩您先稍等一下喔謝謝您	陳先生您好嘿麻煩您先稍等一下喔我謝謝您			
910	821195001546178	1	公路總局用路人服務中心您好敝姓吳很高興為你服務	公路總局用路人服務中心您好敝姓吳很高興為你服務	公路總局用路人服務中心您好姓吳很高興為你服務			
911	821195001546178	2	小姐妳好吼	小姐你好吼	小姐你好吼			
912	821195001546178	3	有關那個燃料稅我可以請教你們嗎	有關那個燃料稅我可以請教你們嗎	有關那個燃料稅我可以請講嗎			
913	821195001546178	4	呃燃料費哪方面問題	呃燃料費哪方面問題	呃燃料費哪方面問題啊方面問題			
914	821195001546178	5	唉問有沒有繳費	唉問有沒有繳費	沒有繳費			
915	821195001546178	6	先請教小姐貴姓怎麼稱呼	先請教小姐貴姓怎麼稱呼	先請教小姐貴姓怎麼請教您貴姓怎麼稱呼			
916	821195001546178	7	唉我姓黃	唉我姓黃	唉我姓黃			
917	821195001546178	8	黃小姐您好	黃小姐您好	黃小姐您好			
918	821195001546178	9	這是我女兒的啊我要幫他請問一下	這是我女兒的啊我要幫他請問一下	一二的啊我要幫他請問一下			
919	821195001546178	10	沒關係您稍等一下喔	沒關係您稍等一下喔	沒關係您稍等一下喔			
920	821195001546178	11	請問你要查詢的車輛車牌號碼是	請問你要查詢的車輛車牌號碼是	請問你要查詢的車輛是			
921	821195001546178	12	唉這M	唉這M	唉這M			
922	821195001546178	13	麥當勞的	麥當勞的	麥當勞的			
923	821195001546178	14	維他露P嗎	維他露P嗎	喂P嗎			
924	821195001546178	15	嘿對對U	嘿對對U	對對U對U			
925	821195001546178	16	dash一二九一張雅婷	是在一二九一張雅婷	嘿在一二九一張您二九一張雅婷			
926	821195001546178	17	請問孩子登記大名是	請問孩子登記大名是	請問孩子登記大名是			
927	821195001546178	18	嘿張雅婷	嘿張雅婷	嘿張雅婷張雅婷			
928	821195001546178	19	好嗯目前系統查看到今年的燃料費是已經完成繳納	好嗯目前系統查看到今年的燃料費是已經完成繳納	好嗯目前系統查看到今年報廢您承接			
929	821195001543529	1	公路總局用路人服務中心您好敝姓陳很高興為您服務	公路總局用路人服務中心您好敝姓陳很高興為您服務	公路總局用路人服務中心您好敝姓陳很高興為您服務			
930	821195001543529	2	在您是說在大貨車會勾到的高度嗎	在您是說在大貨車會勾到的高度嗎	在是說在大貨車會勾到的高度嗎			
931	821195001543529	3	從六六橋上垂下來的線啦	從六六橋上垂下來的線啦	從六六橋下來的賢			
932	821195001543529	4	喔垂下的線喔	喔垂下的先喔	喔下的先喔			
933	821195001543529	5	然後繞一個圈圈	然後要一個圈圈	呃圈圈			
934	821195001543529	6	好在大約二七八K的處地方	好在大約二七八K的處地方	好這邊二七八T			
935	821195001543529	7	六六二七八的地方就是平平鎮這邊啦	六六二七八的地方就是平平鎮這邊啦本	六六二七八的地方就是一點啦本			
936	821195001543529	8	好那我這邊的話再幫您做一個通報	好那我這邊的話再幫您做一個通報	好那我的話再幫您做一個通報			
937	821195001543529	9	麻煩你了	麻煩你了	麻煩你了			
938	821195001543529	10	對不會謝謝您的來電再見	對不會謝謝您的來電再見	對不會謝謝您的來電不會謝謝您的來電再見			
939	821195001543529	11	謝謝byebye	謝謝byebye	謝謝			
940	821195001546179	1	公路總局用路人服務中心您好敝姓常很高興為您服務	公路總局用路人服務中心您好敝姓常很高興為您服務	公路總局用路人服務您好敝姓常很高興為您			
941	821195001546179	2	小姐你好吼我剛剛查到一半結果電話斷掉	小姐你好吼我剛剛查到一半結果電話斷掉	小姐你好吼我剛剛查到一半結果電話斷掉			
942	821195001546179	3	我要查那個燃料稅的問題那我資料在念一次可以嗎	我要查那個燃料稅的問題那我資料在念一次可以嗎	我要查那個燃料稅的問題資料在念一次可以嗎			
943	821195001546179	4	好好沒問題	好好沒問題	好沒問題			
944	821195001546179	5	好M麥當勞那個M	好M麥當勞那個M	好M麥當勞那			
945	821195001546179	6	TU	嘿U	嘿			
946	821195001546179	7	T是對台灣T嗎	T是對台灣T嗎	對啊			
947	821195001546179	8	嘿對對維他露PP	嘿對對維他露PP	嘿對對PP			
948	821195001546179	9	P喔好不好意思	P喔好不好意思	P喔好不好意思好不好意思			
949	821195001546179	10	嘿UP嘿U嘿dash一二九一	嘿UP嘿U嘿帶一二九一	嘿UP嘿U嘿帶一二九一			
950	821195001546179	11	一二九一	一二九一	EA			
951	821195001546179	12	嘿張雅婷	嘿張雅婷	嘿			
952	821195001546179	13	稍等一下喔	稍等一下喔	一下喔			
953	821195001469426	1	公路總局用路人服務中心您好敝姓鄭很高興為您服務	公路總局用路人服務中心您好敝姓鄭很高興為您服務	公路總局用路人服務中心您好敝姓證明您服務			
954	821195001469426	2	我想自己詢問一下吼	我想自己詢問一下吼	我想自己寫一下吼請問一下吼			
955	821195001469426	3	因為我剛剛有那個申請燃料稅的電子帳單	因為我剛剛有那個申請燃料稅的電子帳單	因為我剛剛有那個申請燃料費帳單			
956	821195001469426	4	先請教怎麼稱呼先生	先請教怎麼稱呼先生	先請教怎麼稱呼先生			
957	821195001469426	5	李先生您好這邊有沒有您申請的車牌號碼可能要為您跟承辦人確認	李先生您好這邊有沒有您申請的車牌號碼可能要為您跟承辦人確認	李先生您好您申請的車牌可能要為您跟承辦人確認			
958	821195001469426	6	喔好七五八九減UC	喔好七五八九減UC	喔減UC			
959	821195001469426	7	C五八九	七五八九	七零九			
960	821195001469426	8	減UC	減UC	監理			
961	821195001469426	9	喔減UC	喔減UC	喔減U			
962	821195001469426	10	痾C五八九減UC沒有這個車牌耶	可是一五五八九減UC沒有這個車牌耶	可是一五八九UC沒有耶			
963	821195001469426	11	是七五八九嗎	四七五八九嗎	好			
964	821195001469426	12	對啊七五八九	對啊七五八九	對啊八九八二七五八九			
965	821195001469426	13	是那請問一下車主大名	是那請問一下車主大名	請問一下車主大名那請問一下車主大名			
966	821195001469426	14	是先生您本人嗎	是先生您本人嗎	是先生您本人嗎			
967	821195001469426	15	好那請您稍後一下這邊為您做一個確認請您稍後喔	好那請您稍後一下這邊為您做一個確認請您稍後喔	好那請您稍後一下這邊為您做一個確認請稍後喔			
968	821195001544877	1	台北市區監理所您好敝姓陳很高興為您服務	台北市區監理所您好敝姓陳很高興為您服務	台北市區監理所您好敝姓陳很高興為您服務			
969	821195001544877	2	喂我想問一下那個我的那個行照不見了	喂我想問一下那個我的那個行照不見了	喂我想問一下那個行照不見			
970	821195001544877	3	那那我要帶什麼資料去補辦	那那我要帶什麼資料去補辦	那那我怎麼是去補辦			
971	821195001544877	4	好的先請教您貴姓怎麼稱呼	好的先請教您貴姓怎麼稱呼	好的先請教您怎麼稱呼			
972	821195001544877	5	呂先生您好嘿那麻煩您帶車主的身分證正本	余先生您好嘿那麻煩您帶車主的身份證正本	嗯您好嘿您帶車主的身分證正			
973	821195001544877	6	然後我們的保險證	然後我們的保險證	然後我們的保險證			
974	821195001544877	7	還有車主的印章	還有車主的印章	還有車輛的			
975	821195001544877	8	到監理站來補發	到監理站來補發	到監理站來補發			
976	821195001544877	9	那那補發要多少費用	那那補發要多少費用	那那補發要多少費用到多利用			
977	821195001544877	10	請問是汽車的還是摩托車的	請問是汽車的還是摩托車的	請問是汽車的還是摩托車的			
978	821195001544877	11	喔要要先把罰單繳清	喔要要先把罰單繳清	我要要先把罰單繳清			
979	821195001544877	12	好好沒問題謝謝	好好沒問題謝謝	好分期謝謝謝謝			
980	821195001544877	13	好在麻煩您了	好再麻煩您了	好再麻煩您了再麻煩您了			
981	821195001544877	14	感謝您再見	感謝您再見	但是再見			
982	821195001544254	1	公路總局用路人服務中心您好敝姓陳很高興為您服務	公路總局用路人服務中心您好敝姓陳很高興為您服務	公路總局用路人服務中心您好敝姓為您			
983	821195001544254	2	小姐我想要查一個呃那個違規罰款明細	小姐我想要查一個呃那個違規罰款明細	小姐我想查一個呃那個違規罰款			
984	821195001544254	3	呃因為我呃這個是民眾檢舉可是我覺得這個單子是有問題的	呃因為我呃這個是民眾檢舉可是我覺得這個單子是有問題的	呃因為我呃這種檢具個專職是有問題的			
985	821195001544254	4	喔好先請教一下您貴姓怎麼稱呼	喔好先請教一下您貴姓怎麼稱呼	喔好繳一下您貴姓怎麼稱呼			
986	821195001544254	5	是許小姐您好那您的戶籍地是在	是許小姐您好那您的戶籍地是在	是許小姐您好那地是在			
987	821195001544254	6	呃新北市	呃新北市	呃新北市			
988	821195001544254	7	您幫我記一下零二	您幫我記一下零二	您幫我記一下			
989	821195001544254	8	然後八九七八	然後八九七八	六七八			
990	821195001544254	9	八九七八	八九七八	八七八			
991	821195001544254	10	六一零一	六一零一	對			
992	821195001544254	11	六一零一	六一零一	六一九一零			
993	821195001544254	12	他是新北市的裁決處	他是新北市的裁決處	他是新北市的移除			
994	821195001544254	13	是麻煩了	是麻煩了	是麻煩了			
995	821195001544254	14	許小姐再見	許小姐再見	七三			
996	821195001544254	15	吼謝謝byebye	好謝謝byebye	好謝謝謝謝			
997	821195001544299	1	呃張小姐不好意思喔這邊再為您諮詢一下另外一個專線	呃江小姐不好意思吼我這邊再為您諮詢一下另外一個專線	呃江小姐不好意思再為您諮詢一下另外一個轉			
998	821195001544299	2	喔還要再等喔	喔還要再等喔	喔還要再等喔我在等喔			
999	821195001544299	3	呃對這邊要問問看是哪一個窗口負責的	呃對這邊要問問看是哪一個窗口負責的	嗯看是哪一個扣負責的			
1000	821195001544299	4	還是你問好以後再回我好了好不好	還是你問好以後再回我好了好不好	還是你問好以後我好不好			
1001	821195001512790	1	台北市區監理所您好敝姓吳很高興為您服務	台北市區監理所您好敝姓吳很高興為您服務	台北市區監理所您姓吳很高興為您服務			
1002	821195001512790	2	不好意思我想請問一下我的燃料稅要繳的那一張單子過期了	不好意思我想請問一下我的燃料稅要繳的那一張單子過期了	喔意思我想請問一下我的燃料稅要繳的那一張單子			
1003	821195001512790	3	是先請教您貴姓怎麼稱呼	是先請教您貴姓怎麼稱呼	是先行怎麼稱呼			
1004	821195001512790	4	麻煩改持卡人ID就可以刷過了	麻煩改持卡人ID就可以刷過了	麻煩帶是他就可以刷			
1005	821195001512790	5	喔喔喔喔喔	喔喔喔喔喔	喔喔喔喔			
1006	821195001512790	6	對那再麻煩您了	對那再麻煩您了	麻煩您了再麻煩您了			
1007	821195001512790	7	所以就是唉那個ID把它改過去就可以了那	所以就是唉那個ID把它改過去就可以了那	是唉那個ID把它改過去就			
1008	821195001512790	8	對因為預設是車主ID	對因為預設是車主ID	對因為預設是車主ID對因為預設是車主ID			
1009	821195001512790	9	喔那請問一下那個那如果是用全國繳費網的話呢也是一樣的嗎	喔那請問一下那個那如果是用全國繳費網的話呢也是一樣的嗎	喔那請問一下如果是用全國繳費網的話呢也生的嗎			
1010	821195001512790	10	好那我知道了我再來試看看	好那我知道了我再來試看看	好那再試試看看			
1011	821195001512790	11	好再麻煩您了謝謝好感謝您的來電再見	好再麻煩您了謝謝好感謝您的來電再見	好再麻煩您了謝謝好的來電			
1012	821195001512791	1	公路總局用路人服務中心敝姓常很高興為您服務	公路總局用路人服務中心敝姓常很高興為您服務	公路總局用路人服務中心敝姓為您服務			
1013	821195001512791	2	您可以去便利商店做一個列印補單的動作	您可以去便利商店做一個列印補單的動作	您可以去便利商跟列印動作			
1014	821195001512791	3	喔喔這樣就可以了嘛吼	喔喔這樣就可以了嘛吼	一樣寄了嘛吼			
1015	821195001512791	4	OKOK好那我去便利商店謝謝你	OKOK好那我去便利商店謝謝您	OKOK好那商店謝謝您OK好那我去便利商店謝謝您			
1016	821195001512791	5	謝謝感謝您的來電再見	謝謝感謝您的來電再見	謝謝感謝您的來電			
1017	821195001512791	6	不會byebye	不會byebye	不會byebye			
1018	821195001512792	1	呃長官您好這裡這邊是用路人	呃長官您好這裡這邊是用路人	呃長官您好這裡這邊人			
1019	821195001512792	2	有啊那個民眾有發先到總局網頁	有啊那個民眾就發現到總局網頁	有啊那個民眾有發動耶			
1020	821195001512792	3	總局就是以那個為主嘛沒有其他的	總局就是以那個為主嘛沒有其他的	是您滿沒有七			
1021	821195001512792	4	那個臨時的狀況	那個您是的狀況	您好			
1022	821195001512792	5	下午應該是三點吧	下午應該是三點吧	是三點吧			
1023	821195001512792	6	唉早上十點中午十二點跟下午三點	唉早上十點中午十二點跟下午三點	唉顛中午十二點跟下午三點			
1024	821195001512792	7	就是上面公告那一個好	就是上面公告哪一個好	就是上面公告哪一個			
1025	821195001512792	8	唉對對對	唉對對對	唉對			
1026	821195001512792	9	OK那我就這邊跟民眾說明謝謝您喔好好再見	OK那我就這邊跟民眾說明謝謝您喔好好再見	OK那我就就跟民眾說明謝謝您喔好好再見			
1027	821195001512793	1	公路總局用路人服務中心您好敝姓吳很高興為您服務	公路總局用路人服務中心您好敝姓吳很高興為您服務	公路總局用路人服務中心您好敝姓吳很高興為您服務			
1028	821195001512793	2	小姐您好我那個機機車燃料稅	小姐您好我那個汽機車燃料稅	小姐你好我那個汽機車燃料稅			
1029	821195001512793	3	今天要上網去繳不給我繳啦	今天要上網去繳不給我繳嗎	今天要先給我繳啦			
1030	821195001512793	4	是先請教您貴姓怎麼稱呼	是先請教您貴姓怎麼稱呼	是先請怎麼稱呼			
1031	821195001512793	5	蘇先生您好想詢問一下您是用信用卡繳費嗎	是吳先生您好想詢問一下您是用信用卡繳費嗎	是吳先生請問一下您是用信用卡繳費嗎			
1032	821195001512793	6	那您是幫本人繳納嗎還是公司	那您是幫本人繳納嗎還是公司	那但是幫本人繳納嗎還是公司			
1033	821195001512793	7	本人繳納那您是用哪一個信哪一張哪一家的信用卡	本人繳納那您是用哪一個信哪一張哪一家的信用卡	本人繳納那您是用哪一個像哪一家的信用卡本人繳納那您是用哪一個信哪一張哪一家的信用卡			
1034	821195001512793	8	中國信託啊	中國信託啊	中午啊			
1035	821195001512793	9	中國信託您線上稍等不要掛斷我幫您詢問看看有沒有配合喔	中國信託您線上稍等不要掛斷我幫您詢問看看有沒有配合喔	中國信託您線上稍等不要掛斷我幫您有沒有配合喔			
1036	821195001512795	1	喂您好請問是羅小姐嗎	喂您好請問是羅小姐嗎	好謝謝羅小姐嗎			
1037	821195001512795	2	唉這邊是用路人服務中心	唉這邊是用路人服務中心	唉這邊是用路人服務中心用路人服務中心			
1038	821195001512795	3	那您下午要從復興下巴陵然後出發走台七線嗎	那您下午要從復興下巴陵然後出發走台七線嗎	那您下午要下巴陵然後出發走台七線嗎			
1039	821195001512795	4	對啊要去桃園市	對啊要去桃園市	呃原始			
1040	821195001512795	5	對要提醒一下喔因為在這邊因為之前落石坍方的關係	對要提醒一下吼因為在這邊因為之前落石坍方的關係	對要提醒因為在這邊因為之前落石坍方的關係			
1041	821195001512795	6	什麼意思	什麼意思	是			
1042	821195001512795	7	機動放行的意思是不一定是在這個時候放行喔	機動放行的意思是不一定是在這個時候放行喔	機動放行的意思是不一定是在這個時候			
1043	821195001512795	8	會放行一次	會放行一次	是			
1044	821195001512795	9	那六點到八點這指什麼意思	那六點到八點這期什麼意思	六點到八點是			
1045	821195001512795	10	戒護通行的意思是不能過的意思嗎	戒護通行的意思是不能過的意思嗎	戒護通行G不能的意思嗎			
1046	821195001512795	11	看狀況就對了	看狀況就對了	看種就對了			
1047	821195001512795	12	那除了嗯十點十二點三點放行一次那五點呢那	那除了嗯十點十二點三點放行一次那五點了那	嗯十點十二點放行一次那五點了那那個嗯十點十二點三點放行一次那五點了那			
1048	821195001512795	13	呃六點到就是下午六點到七點他就是戒護通行的部份	呃六點到就是下午六點到七點他就是戒護通行的部分	呃六點到就是延到七點他就是戒護通行的部分點到就是下午六點到七點他就是戒護通行的部分			
1049	821195001512795	14	那如果我要五點到那裡呢那還是會被封閉	那如果我要五點到那裡仍然還是會被封閉	那如果五點到那裡仍然還是會被封閉			
1050	821195001512795	15	喔六點到七點才會協助通行	喔六點到七點才會協助通行	喔六點到七點會協助通行			
1051	821195001512795	16	對沒有錯	對沒有錯	對沒有錯我錯			
1052	821195001512795	17	現在反正六點到七點的時候有人會在那邊對是的就對了	現在反正六點到七點的時候有人會在那邊對是的就對了	先生六點到七點的時候有人會在那邊對是的就對了			
1053	821195001512795	18	我們現場其實都會有人員管制這樣子	我們現場其實都會有人員管制這樣子	我們現場其實都會有是這樣子			
1054	821195001512795	19	然後但是晚上七點就完全不能通行	然後但是晚上七點就完全不能通行	然後但是晚上七點就完成近			
